chrom,start,end,label
2,166058615,166059639,1
1,247424426,247425450,1
2,202532613,202533637,1
11,2572850,2573874,1
16,1339152,1340176,0
4,113145989,113147013,0
12,46776981,46778005,0
2,65018177,65019201,1
5,168486505,168487529,0
7,155803697,155804721,1
14,104953878,104954902,0
X,149496430,149497454,1
16,89739506,89740530,0
10,122489463,122490487,1
15,39617851,39618875,0
19,17551807,17552831,0
11,33710247,33711271,1
2,240966362,240967386,0
22,50068446,50069470,1
1,152307253,152308277,0
14,23426858,23427882,1
22,41507953,41508977,1
18,78993768,78994792,0
5,70951942,70952966,1
12,47993825,47994849,1
9,2718950,2719974,1
14,21525504,21526528,0
17,67993855,67994879,0
17,49993440,49994464,1
3,196947878,196948902,0
1,68438293,68439317,1
X,153870403,153871427,1
3,184357259,184358283,0
X,101398018,101399042,1
2,188999358,189000382,1
17,31235729,31236753,1
19,51877314,51878338,0
19,4217513,4218537,0
17,1754289,1755313,1
2,165388775,165389799,1
7,64991321,64992345,0
2,240788064,240789088,1
12,52679790,52680814,1
X,153691304,153692328,1
17,68986306,68987330,0
16,84170333,84171357,0
7,142772174,142773198,0
1,178521584,178522608,0
11,3824025,3825049,1
10,121520050,121521074,1
10,87894076,87895100,1
21,37151926,37152950,0
11,77213972,77214996,1
2,165992011,165993035,1
17,70175470,70176494,1
7,27914803,27915827,0
6,31946402,31947426,0
19,18001552,18002576,0
19,13261604,13262628,1
19,8977082,8978106,0
X,150660450,150661474,1
12,102846929,102847953,1
5,53107172,53108196,1
11,34524785,34525809,0
17,50521424,50522448,0
X,3310103,3311127,0
19,40880231,40881255,0
14,67725137,67726161,1
11,111910331,111911355,1
X,153725898,153726922,1
6,24462792,24463816,0
7,134993502,134994526,0
17,6786845,6787869,0
20,57173150,57174174,0
12,57764148,57765172,1
12,52488359,52489383,1
12,32755303,32756327,0
4,88521653,88522677,1
11,2572981,2574005,1
1,75745874,75746898,1
12,109788462,109789486,1
1,39770402,39771426,0
11,61959547,61960571,1
X,19355699,19356723,1
6,117703647,117704671,1
2,38071264,38072288,1
19,55161102,55162126,0
6,33692839,33693863,1
12,129074541,129075565,0
X,108598766,108599790,1
3,24122957,24123981,1
7,94411056,94412080,1
2,166037846,166038870,1
15,74816295,74817319,0
19,11113382,11114406,1
2,10080120,10081144,0
16,2079196,2080220,1
4,87610924,87611948,1
3,75738389,75739413,0
16,1079872,1080896,0
7,150857465,150858489,0
16,2496899,2497923,1
20,1312603,1313627,0
4,186156052,186157076,0
3,49030471,49031495,0
14,19877187,19878211,0
16,31191089,31192113,1
6,33286888,33287912,0
16,2086848,2087872,1
7,94414222,94415246,1
10,133352119,133353143,0
16,23525210,23526234,0
20,46011586,46012610,0
3,157437525,157438549,0
6,35999995,36001019,0
1,11022292,11023316,1
1,155238194,155239218,1
19,32862557,32863581,1
16,20348253,20349277,1
17,66214639,66215663,0
X,67717600,67718624,1
16,21202276,21203300,1
9,5073742,5074766,1
4,1728261,1729285,0
19,41354927,41355951,1
12,120655830,120656854,0
19,38451843,38452867,1
7,117540237,117541261,1
6,158170532,158171556,1
9,133259834,133260858,0
3,14704350,14705374,0
7,142581165,142582189,0
5,162102565,162103589,0
12,40489973,40490997,0
2,176094615,176095639,1
1,156913701,156914725,0
5,32087268,32088292,0
1,11519447,11520471,0
5,179837731,179838755,0
X,35989497,35990521,0
6,106099497,106100521,0
5,45645565,45646589,1
12,10409490,10410514,0
19,8959216,8960240,0
22,20431221,20432245,1
17,7432755,7433779,0
6,33437935,33438959,1
9,127825722,127826746,1
20,41101297,41102321,1
12,102851743,102852767,1
6,3113167,3114191,1
3,30691477,30692501,1
14,21888311,21889335,0
19,54729706,54730730,0
9,92271537,92272561,1
16,23452994,23454018,1
19,50046427,50047451,0
12,49091208,49092232,1
20,3221881,3222905,1
3,48573226,48574250,1
17,63917909,63918933,1
X,115190034,115191058,0
15,53615709,53616733,0
1,54136674,54137698,0
15,48456672,48457696,1
16,792450,793474,0
18,45666191,45667215,0
X,22033008,22034032,1
20,63442495,63443519,1
21,46267138,46268162,1
9,99132686,99133710,1
17,50197027,50198051,1
4,1093477,1094501,0
X,38367347,38368371,1
17,48055062,48056086,0
4,83463914,83464938,0
X,154966654,154967678,1
5,148427509,148428533,1
11,103189761,103190785,1
1,58577155,58578179,1
17,74473827,74474851,0
22,50526246,50527270,1
3,157413999,157415023,0
2,166456941,166457965,0
20,35384111,35385135,0
12,25227346,25228370,1
1,181757071,181758095,1
12,5921239,5922263,0
10,11755501,11756525,0
7,117530918,117531942,1
2,69374078,69375102,1
1,12920330,12921354,0
10,95263873,95264897,0
6,96610698,96611722,0
2,75493246,75494270,0
10,78033902,78034926,1
11,9029928,9030952,0
14,39067256,39068280,1
11,61959566,61960590,1
16,70496367,70497391,1
2,227060190,227061214,1
2,202467521,202468545,1
15,48448812,48449836,1
X,55021182,55022206,1
4,78526609,78527633,0
9,34725072,34726096,0
1,11114338,11115362,1
14,73217147,73218171,1
3,122577791,122578815,0
3,97791819,97792843,1
12,102852858,102853882,1
3,48566995,48568019,1
1,159927769,159928793,0
7,94427654,94428678,1
7,6036192,6037216,0
17,81239364,81240388,1
11,55914104,55915128,0
X,38403619,38404643,1
3,195780604,195781628,0
5,716838,717862,0
1,32775995,32777019,1
6,52046107,52047131,0
12,40488353,40489377,0
6,157148624,157149648,1
7,45084687,45085711,0
5,74705310,74706334,1
1,21564098,21565122,1
7,94421018,94422042,1
3,48858508,48859532,1
4,23813084,23814108,0
10,19488978,19490002,0
14,31483538,31484562,0
15,48505031,48506055,1
8,143872650,143873674,0
14,21000992,21002016,0
11,94179870,94180894,0
17,47307581,47308605,1
21,44551140,44552164,0
10,122143618,122144642,0
X,71223708,71224732,1
21,41756637,41757661,1
13,110155300,110156324,1
11,5343046,5344070,0
9,38577242,38578266,0
6,79916658,79917682,0
17,43124095,43125119,1
15,41397058,41398082,1
10,121782675,121783699,0
12,51806435,51807459,1
17,81511199,81512223,1
6,33080690,33081714,0
X,108602982,108604006,1
1,180041776,180042800,0
17,1509784,1510808,1
15,48432943,48433967,1
3,139599399,139600423,0
3,11364729,11365753,1
20,31476528,31477552,0
11,119089991,119091015,1
11,6393684,6394708,1
11,31794672,31795696,1
X,38401414,38402438,1
6,160722431,160723455,1
12,10882675,10883699,0
10,49988924,49989948,0
18,12115510,12116534,0
2,202377502,202378526,1
22,20991686,20992710,1
1,209707020,209708044,1
1,6463029,6464053,0
6,137878873,137879897,1
19,54221926,54222950,0
1,53066863,53067887,0
16,1457295,1458319,1
3,69119351,69120375,1
22,22353249,22354273,0
17,7454329,7455353,1
7,100993912,100994936,0
3,33046194,33047218,1
12,6064267,6065291,0
16,57061863,57062887,0
15,48600195,48601219,1
21,44813951,44814975,0
1,47143817,47144841,0
4,71567828,71568852,0
19,12896937,12897961,1
1,45509009,45510033,1
1,100133311,100134335,0
1,1211917,1212941,0
6,64081870,64082894,1
3,10142110,10143134,1
1,224955008,224956032,0
2,151679984,151681008,0
2,55254132,55255156,1
3,48590581,48591605,0
15,40206302,40207326,0
9,111706686,111707710,0
11,71437873,71438897,1
8,132175457,132176481,1
4,5689175,5690199,0
4,39448609,39449633,0
X,150645783,150646807,1
7,100952917,100953941,0
15,48600174,48601198,1
14,92492872,92493896,0
6,16145094,16146118,0
5,147831576,147832600,1
19,8698023,8699047,0
4,169707150,169708174,1
7,34940293,34941317,0
11,134069084,134070108,1
2,70985275,70986299,0
3,10149820,10150844,1
1,94029603,94030627,1
4,125318831,125319855,0
5,157471682,157472706,0
8,142741159,142742183,1
19,55134092,55135116,1
X,129569373,129570397,1
16,2070532,2071556,1
19,53281535,53282559,0
2,55645403,55646427,0
19,55948092,55949116,0
19,51235662,51236686,0
14,50614398,50615422,1
19,20624379,20625403,0
11,6795644,6796668,0
21,43059299,43060323,1
19,1821638,1822662,0
3,125014805,125015829,0
X,107981430,107982454,0
7,25228315,25229339,0
14,91307150,91308174,0
9,135768847,135769871,1
1,183647791,183648815,0
2,222631635,222632659,1
17,75592461,75593485,0
6,129833522,129834546,0
7,43866914,43867938,0
4,1806162,1807186,1
14,50595577,50596601,1
2,69806452,69807476,0
2,32137151,32138175,1
X,30308492,30309516,1
6,80169013,80170037,1
11,64807667,64808691,1
16,81147383,81148407,0
8,142915123,142916147,0
5,148826877,148827901,0
3,98133239,98134263,0
X,154860578,154861602,1
15,66781495,66782519,1
9,2115844,2116868,1
13,32362693,32363717,1
21,44627940,44628964,0
9,135765131,135766155,1
7,94425998,94427022,1
1,236482455,236483479,1
19,23359489,23360513,0
8,39283601,39284625,0
4,110488549,110489573,0
18,45736573,45737597,0
1,40092085,40093109,1
5,140114651,140115675,1
2,189004028,189005052,1
1,93877008,93878032,0
19,42249934,42250958,1
19,40877312,40878336,0
3,122257323,122258347,1
1,89186419,89187443,0
7,107663412,107664436,1
8,10496666,10497690,0
10,47368615,47369639,0
19,8323426,8324450,0
11,5226635,5227659,1
10,127447420,127448444,0
7,142750630,142751654,1
16,89792481,89793505,1
22,50626228,50627252,1
20,49249247,49250271,0
3,190410026,190411050,1
12,20616294,20617318,1
1,215999038,216000062,0
16,89783072,89784096,0
6,112061174,112062198,1
2,29071888,29072912,0
3,30674229,30675253,1
4,1801928,1802952,1
10,79613997,79615021,1
22,50626271,50627295,1
18,31595169,31596193,1
18,26501144,26502168,1
6,49440291,49441315,1
1,16052230,16053254,0
X,154154602,154155626,1
9,128634291,128635315,1
1,237638480,237639504,1
9,98371535,98372559,1
18,31339921,31340945,0
22,50284147,50285171,1
5,139307669,139308693,1
13,51942518,51943542,1
9,115040992,115042016,0
22,50526648,50527672,1
16,30759629,30760653,0
18,2909702,2910726,0
11,64807577,64808601,1
5,169883209,169884233,0
5,135880814,135881838,0
3,93874357,93875381,1
19,38467654,38468678,1
17,78125237,78126261,0
3,33068950,33069974,1
19,18788471,18789495,1
2,224497761,224498785,0
7,94413940,94414964,1
9,128945982,128947006,1
16,2070570,2071594,1
2,43224882,43225906,1
12,89523034,89524058,0
16,21968680,21969704,1
4,109749227,109750251,1
17,42543699,42544723,1
1,216084712,216085736,1
16,77326022,77327046,0
9,32552464,32553488,0
9,83626574,83627598,0
18,58535842,58536866,0
21,46116027,46117051,1
X,101401713,101402737,1
5,132209170,132210194,1
2,70963289,70964313,1
1,11992641,11993665,1
14,50858166,50859190,0
X,153905819,153906843,1
13,51946357,51947381,1
17,44666870,44667894,0
2,165996047,165997071,1
2,239989891,239990915,0
1,161509955,161510979,0
3,122569363,122570387,0
14,54845787,54846811,1
16,70479230,70480254,1
17,8072914,8073938,1
4,98128442,98129466,0
4,150302705,150303729,1
19,8966905,8967929,0
18,11610025,11611049,0
16,89192339,89193363,0
X,101398387,101399411,1
16,88737574,88738598,0
15,57963929,57964953,0
8,55810998,55812022,0
19,58434836,58435860,0
6,104849229,104850253,1
1,3473163,3474187,0
17,31095310,31096334,1
20,8018995,8020019,0
11,117995684,117996708,1
3,136855659,136856683,0
10,99691502,99692526,0
X,22047116,22048140,1
19,49016648,49017672,0
3,43080938,43081962,1
1,1512312,1513336,0
17,50197062,50198086,1
13,75481466,75482490,0
12,47994440,47995464,1
12,54054322,54055346,0
11,118756266,118757290,1
10,70599048,70600072,1
1,179557227,179558251,1
16,30980571,30981595,1
1,228166102,228167126,1
17,7674220,7675244,1
8,30843082,30844106,0
5,79126136,79127160,0
5,13931231,13932255,0
17,50195460,50196484,1
3,8733916,8734940,1
22,38521701,38522725,1
8,19956049,19957073,1
X,153963263,153964287,1
14,24367609,24368633,0
1,11922523,11923547,0
4,6594633,6595657,0
3,184136657,184137681,1
7,100768661,100769685,0
4,186199057,186200081,0
19,54220560,54221584,0
16,71284674,71285698,0
14,101980380,101981404,1
7,140781623,140782647,1
7,135204389,135205413,0
6,116120263,116121287,1
X,50086362,50087386,1
1,94042794,94043818,1
17,50191480,50192504,1
15,34343057,34344081,1
2,203870699,203871723,1
3,197015419,197016443,0
11,54603136,54604160,0
15,61958608,61959632,1
1,43442463,43443487,1
9,127826539,127827563,1
16,75479308,75480332,1
11,124225179,124226203,0
7,72948453,72949477,0
17,40751284,40752308,1
8,72071806,72072830,0
19,15728555,15729579,0
X,150598600,150599624,1
6,31707988,31709012,0
19,41984965,41985989,1
12,52587843,52588867,0
11,130428053,130429077,0
10,88989499,88990523,0
7,65974934,65975958,1
9,135624273,135625297,0
11,2922441,2923465,0
3,129528783,129529807,1
X,36104595,36105619,1
7,141778508,141779532,0
7,116783402,116784426,1
11,2884129,2885153,1
15,100887632,100888656,1
8,117812909,117813933,1
6,32580767,32581791,0
5,181130235,181131259,0
4,54727425,54728449,1
6,32396039,32397063,0
12,112450361,112451385,1
20,62473533,62474557,1
2,188989433,188990457,1
10,71805854,71806878,1
1,11018836,11019860,1
17,82807650,82808674,1
17,44349190,44350214,1
X,71224317,71225341,1
19,8964889,8965913,0
19,38584980,38586004,1
8,17279904,17280928,0
14,24260593,24261617,1
17,8072783,8073807,1
17,49168801,49169825,0
5,45396553,45397577,1
3,25739728,25740752,1
12,112477720,112478744,1
2,100006808,100007832,1
12,49186333,49187357,1
6,43007965,43008989,1
X,70035446,70036470,1
2,167248117,167249141,0
14,23524204,23525228,1
2,190998247,190999271,1
19,4510518,4511542,0
7,143350463,143351487,1
9,87888092,87889116,0
3,37324968,37325992,0
1,84398573,84399597,0
12,105162831,105163855,1
1,42929637,42930661,1
6,564083,565107,1
10,102878966,102879990,0
5,140679123,140680147,1
18,55259948,55260972,1
7,769173,770197,0
17,45468527,45469551,0
9,114347832,114348856,0
2,29002638,29003662,0
20,63493155,63494179,1
19,11830406,11831430,0
16,71453303,71454327,0
X,154953903,154954927,1
7,76303841,76304865,1
3,10142097,10143121,1
8,42472206,42473230,1
2,5692911,5693935,1
15,74181398,74182422,0
X,153905898,153906922,1
2,188995091,188996115,1
17,80112900,80113924,1
1,160344733,160345757,1
12,66392311,66393335,0
10,89337452,89338476,0
2,173232359,173233383,1
5,149037389,149038413,0
22,30492507,30493531,0
2,189007537,189008561,1
X,49281453,49282477,0
7,94417824,94418848,1
2,11596179,11597203,0
6,118827986,118829010,0
1,53917013,53918037,0
10,27398013,27399037,0
12,47987285,47988309,1
22,43162966,43163990,0
10,68150045,68151069,0
3,43555417,43556441,1
14,34761902,34762926,0
2,165992270,165993294,1
19,2422179,2423203,0
17,18153853,18154877,0
7,158655216,158656240,1
7,77321382,77322406,0
2,135920573,135921597,1
19,1401475,1402499,1
11,1248605,1249629,0
16,81123780,81124804,0
2,48983125,48984149,1
11,60798448,60799472,0
15,48487153,48488177,1
7,73683122,73684146,1
1,110167098,110168122,0
17,3154119,3155143,0
10,14966494,14967518,0
3,121489329,121490353,0
2,166013789,166014813,1
12,96651703,96652727,0
16,57046616,57047640,0
1,197328758,197329782,1
17,15613923,15614947,0
16,75479552,75480576,1
2,166012114,166013138,1
6,32641418,32642442,0
X,18642012,18643036,1
6,29945079,29946103,0
X,18647192,18648216,1
X,56565362,56566386,1
16,67942731,67943755,1
6,64591786,64592810,0
1,12882317,12883341,0
14,104949411,104950435,0
9,36218225,36219249,1
7,149724682,149725706,0
X,38403703,38404727,1
1,186165114,186166138,0
15,78497334,78498358,0
X,107628674,107629698,1
20,40688664,40689688,1
2,95938858,95939882,0
6,42965076,42966100,1
8,22162727,22163751,1
4,72548569,72549593,0
16,1940993,1942017,0
8,127416411,127417435,0
X,136656377,136657401,1
1,248388335,248389359,0
4,69294559,69295583,0
15,52124489,52125513,1
3,121928439,121929463,0
17,80112929,80113953,1
1,229432063,229433087,1
17,50197205,50198229,1
15,73927205,73928229,0
6,32519613,32520637,0
8,143215307,143216331,1
12,30735067,30736091,0
4,39185739,39186763,1
3,36996701,36997725,1
19,49202109,49203133,1
20,63444729,63445753,1
X,108606883,108607907,1
13,101081552,101082576,1
3,190388331,190389355,1
17,41059767,41060791,0
4,121801911,121802935,1
15,74181301,74182325,1
13,32363369,32364393,1
1,179351443,179352467,0
3,129531026,129532050,1
4,140398867,140399891,0
8,30733187,30734211,0
1,236543562,236544586,0
15,65077985,65079009,1
5,71511131,71512155,0
2,158366049,158367073,0
16,31120348,31121372,1
12,119479095,119480119,0
5,43619076,43620100,1
3,123647372,123648396,1
15,48470711,48471735,1
1,43426518,43427542,0
2,166046883,166047907,1
2,195957280,195958304,0
11,4640055,4641079,0
8,81758536,81759560,0
2,232768552,232769576,1
19,41975629,41976653,1
14,73961742,73962766,0
12,31984631,31985655,0
2,238130996,238132020,0
18,59359129,59360153,0
11,3967628,3968652,1
1,196828114,196829138,0
20,49374437,49375461,1
19,52117016,52118040,0
X,18575402,18576426,1
16,87317167,87318191,0
3,154122170,154123194,0
12,6869741,6870765,1
1,21577552,21578576,1
11,71458501,71459525,0
17,80105798,80106822,0
12,51916111,51917135,1
X,154904493,154905517,1
11,1245369,1246393,0
11,61397808,61398832,0
16,56879168,56880192,1
18,36260092,36261116,1
15,63678257,63679281,0
16,54933184,54934208,0
X,111410100,111411124,1
7,100806559,100807583,1
5,122077513,122078537,0
16,16177610,16178634,1
19,37152620,37153644,0
7,144185580,144186604,0
12,52676326,52677350,1
20,34932121,34933145,1
1,114716060,114717084,1
